224.196		166.996		225.975		164.407		1	0	1 	 0 0
219.909		173.413		225.013		169.485		0	1	1 	 1 1
218.461		180		209.299		183.156		1	0	1 	 1 0
219.909		186.587		197.857		186.967		1	0	1 	 0 0
224.196		193.004		219.858		189.133		0	1	1 	 1 0
231.16		199.107		235.667		201.437		1	0	1 	 -1 0
240.57		204.791		219.152		207.021		1	0	1 	 -1 0
252.146		210		237.514		212.855		0	1	1 	 0 0
240.57		215.209		240.395		218.648		0	1	1 	 0 1
231.161		220.893		211.726		220.85		0	1	1 	 0 1
224.196		226.996		201.095		227.256		1	0	1 	 -1 0
219.909		233.413		227.102		227.737		1	0	1 	 0 0
218.461		240		201.36		235.964		1	0	1 	 0 0
219.909		246.587		203.266		249.76		1	0	1 	 1 0
224.195		253.004		203.483		252.222		1	0	1 	 0 0
231.16		259.107		213.361		262.495		0	1	1 	 0 0
240.57		264.791		220.372		264.019		1	0	1 	 -1 1
252.146		270		273.68		271.379		1	0	1 	 -1 0
240.57		275.209		250.394		278.393		0	1	1 	 0 0
231.16		280.893		1e+06		1e+06		0	0	0 	 -1 0
224.195		286.996		223.886		284.473		1	0	1 	 -1 1
219.909		293.413		234.459		288.371		1	0	1 	 1 1
218.461		300		227.403		305.442		0	1	1 	 0 0
219.909		306.587		217.164		313.074		1	0	1 	 -1 0
224.196		313.004		209.988		313.663		0	1	1 	 -1 0
231.161		319.107		225.372		314.204		0	1	1 	 0 0
240.57		324.791		220.766		325.493		0	1	1 	 0 0
252.146		330		262.032		325.753		0	1	1 	 -1 1
265.601		334.715		278.612		332.628		1	0	1 	 -1 1
255.886		339.826		265.418		343.386		1	0	1 	 1 0
248.348		345.295		225.96		346.577		1	0	1 	 1 1
243.191		351.052		221.738		352.902		1	0	1 	 0 1
240.57		356.996		236.617		1.34719		1	0	1 	 1 0
240.57		3.00449		221.81		2.11844		0	1	1 	 1 0
243.191		8.94827		263.285		9.60331		0	1	1 	 0 0
248.348		14.7047		229.124		17.537		0	1	1 	 -1 0
255.886		20.1736		245.514		19.746		1	0	1 	 1 0
265.601		25.285		259.382		22.2029		1	0	1 	 0 0
277.258		30		291.322		28.841		0	1	1 	 -1 0
265.601		34.715		275.455		30.3895		0	1	1 	 1 1
255.887		39.8264		244.683		43.7825		0	1	1 	 1 1
248.348		45.2953		227.825		45.432		0	1	1 	 -1 1
243.191		51.0517		224.211		49.3348		1	0	1 	 -1 0
240.57		56.9955		246.717		52.0486		1	0	1 	 0 0
240.57		63.0045		244.159		58.7073		0	1	1 	 1 1
243.191		68.9483		259.412		67.4341		1	0	1 	 -1 1
248.348		74.7047		255.055		79.3476		1	0	1 	 0 1
255.887		80.1736		233.215		78.626		0	1	1 	 1 1
265.601		85.285		272.764		81.5749		0	1	1 	 -1 0
