330.266		157.589		314.622		156.967		0	1	1 1
321.561		161.742		301.672		160.453		1	0	1 1
314.618		166.102		313.542		162.812		1	0	1 1
309.563		170.633		290.855		169.02		1	0	1 1
306.488		175.285		289.822		173.8		1	0	1 1
305.457		180		291.908		178.183		0	1	1 1
306.488		184.715		288.052		185.047		1	0	1 1
309.563		189.367		308.932		191.703		0	1	1 1
314.618		193.898		300.526		196.132		1	0	1 1
321.561		198.258		310.234		194.538		1	0	1 1
330.266		202.411		306.449		202.122		0	1	1 1
340.597		206.329		330.574		210.135		1	0	1 1
352.406		210		336.042		211.059		0	1	1 1
330.266		217.589		323.1		219.225		1	0	1 1
321.56		221.742		329.317		224.764		0	1	1 1
314.619		226.102		1e+06		1e+06		0	0	0 0
309.563		230.633		315.308		232.491		0	1	1 1
306.489		235.285		290.09		237.393		1	0	1 1
305.456		240		316.193		240.26		1	0	1 1
306.488		244.715		297.021		240.739		1	0	1 1
309.563		249.367		297.348		252.783		1	0	1 1
314.619		253.898		293.366		256.334		1	0	1 1
321.56		258.258		308.446		256.171		0	1	1 1
330.266		262.411		328.531		266.604		0	1	1 1
340.597		266.33		333.654		268.227		0	1	1 1
340.597		273.671		335.045		275.02		1	0	1 1
330.266		277.589		314.545		280.856		1	0	1 1
321.56		281.742		331.315		285.565		1	0	1 1
314.619		286.102		298.764		286.347		1	0	1 1
309.563		290.633		287.475		292.027		1	0	1 1
306.488		295.285		296.759		299.105		1	0	1 1
305.457		300		307.079		303.5		1	0	1 1
306.489		304.715		287.699		303.652		0	1	1 1
309.563		309.367		321.926		306.883		0	1	1 1
314.619		313.898		338.833		314.573		1	0	1 1
321.56		318.258		309.318		319.339		0	1	1 1
330.266		322.411		351.538		324.367		0	1	1 0
340.597		326.33		338.282		324.31		0	1	1 0
352.406		330		350.815		331.991		0	1	1 1
365.546		333.418		378.008		333.622		0	1	1 1
355.074		337.053		347.213		335.615		0	1	1 1
346.099		340.893		337.382		343.766		0	1	1 1
338.742		344.921		330.79		343.441		0	1	1 1
333.116		349.107		331.325		346.965		0	1	1 1
329.31		353.413		321.866		349.641		0	1	1 1
327.39		357.796		307.11		355.582		0	1	1 1
327.39		2.20423		329.465		0.111874		1	0	1 1
329.31		6.58678		331.571		10.7855		1	0	1 0
333.116		10.8934		315.713		13.1997		0	1	1 0
338.742		15.0791		360.718		14.0603		1	0	1 1
346.099		19.1066		354.429		16.3326		0	1	1 1
355.074		22.9473		345.596		20.242		1	0	1 1
365.546		26.582		358.97		30.1909		1	0	1 0
377.385		30		372.72		26.4318		0	1	1 1
365.546		33.418		370.359		31.3981		1	0	1 1
355.074		37.0527		369.294		37.8568		1	0	1 1
346.099		40.8934		336.037		43.9585		0	1	1 0
338.743		44.9209		329.428		41.9903		1	0	1 0
333.116		49.1066		325.772		45.7785		0	1	1 0
329.31		53.4132		348.068		51.2307		1	0	1 1
327.39		57.7958		330.648		60.7336		1	0	1 1
327.39		62.2042		311.182		62.7211		0	1	1 1
329.31		66.5868		318.549		65.4056		1	0	1 1
333.116		70.8934		311.887		68.8909		0	1	1 1
338.742		75.0791		329.793		74.3496		1	0	1 1
346.099		79.1066		349.405		80.8779		0	1	1 1
355.074		82.9473		346.085		83.6324		0	1	1 0
365.546		86.582		367.284		87.9633		0	1	1 1
377.385		90		389.271		87.8982		0	1	1 1
365.546		93.418		371.501		90.6825		1	0	1 1
355.074		97.0527		352.636		94.4061		0	1	1 1
346.099		100.893		353.401		97.2986		0	1	1 1
338.742		104.921		326.238		102.028		1	0	1 1
333.116		109.107		340.802		105.995		0	1	1 1
329.31		113.413		343.316		109.91		1	0	1 1
327.39		117.796		315.284		118.03		1	0	1 0
327.39		122.204		310.035		122.318		0	1	1 1
329.31		126.587		310.374		125.641		1	0	1 0
333.116		130.893		342.407		128.645		0	1	1 1
338.743		135.079		339.099		132.891		1	0	1 1
346.099		139.107		335.026		137.197		1	0	1 1
355.074		142.947		357.795		140.865		1	0	1 1
365.546		146.582		359.648		149.651		0	1	1 0
377.385		150		1e+06		1e+06		0	0	0 0
365.546		153.418		343.899		154.285		0	1	1 1
355.074		157.053		335.688		156.152		0	1	1 1
346.099		160.893		365.533		162.24		0	1	1 1
338.743		164.921		351.13		165.411		0	1	1 1
333.116		169.107		316.126		167.132		0	1	1 1
329.311		173.413		334.877		175.678		0	1	1 1
327.39		177.796		313.635		175.202		1	0	1 1
327.39		182.204		315.352		179.702		0	1	1 1
329.311		186.587		334.126		189.01		1	0	1 1
333.116		190.893		340.271		193.51		1	0	1 1
338.743		195.079		315.393		196.552		1	0	1 1
346.099		199.107		354.567		198.205		1	0	1 1
355.074		202.947		364.344		201.327		0	1	1 1
365.546		206.582		351.459		207.059		0	1	1 1
377.385		210		385.644		210.927		0	1	1 1
365.546		213.418		364.137		211.958		1	0	1 1
355.074		217.053		359.467		213.278		0	1	1 1
346.099		220.893		343.667		216.897		1	0	1 1
338.743		224.921		321.793		226.59		0	1	1 1
333.116		229.107		342.523		230.729		1	0	1 0
329.31		233.413		309.421		233.733		0	1	1 1
327.391		237.796		331.264		239.875		1	0	1 1
327.391		242.204		346.319		244.146		1	0	1 1
329.311		246.587		311.338		245.535		0	1	1 1
333.116		250.893		313.774		252.142		0	1	1 1
338.743		255.079		334.693		259.222		1	0	1 1
346.099		259.107		334.803		262.504		0	1	1 1
355.074		262.947		360.883		265.545		1	0	1 1
365.545		266.582		370.499		269.857		1	0	1 1
377.385		270		388.339		270.762		0	1	1 1
365.545		273.418		378.473		270.306		0	1	1 1
355.074		277.053		355.522		278.887		0	1	1 1
346.099		280.893		327.566		281.257		1	0	1 1
338.743		284.921		339.098		288.179		1	0	1 1
333.116		289.107		316.007		289.427		1	0	1 1
329.31		293.413		349.165		295.277		1	0	1 1
327.391		297.796		336.613		296.869		0	1	1 1
327.391		302.204		336.936		304.045		1	0	1 1
329.31		306.587		306.508		306.164		1	0	1 1
333.116		310.893		342.598		307.593		0	1	1 1
338.742		315.079		362.964		315.261		0	1	1 1
346.099		319.107		354.112		322.19		1	0	1 1
355.074		322.947		370.143		322.371		0	1	1 1
365.546		326.582		355.283		329.299		1	0	1 1
377.384		330		397.775		330.08		0	1	1 1
390.462		333.198		386.057		331.215		0	1	1 1
379.872		336.587		385.049		339.754		0	1	1 1
370.667		340.158		372.502		337.252		0	1	1 1
362.957		343.898		348.066		341.421		0	1	1 1
356.841		347.784		339.888		344.939		1	0	1 1
352.406		351.787		328.724		352.583		1	0	1 1
349.717		355.872		346.768		352.338		1	0	1 1
348.816		0		339.837		0.74174		1	0	1 1
349.717		4.12781		360.24		7.24409		1	0	1 1
352.406		8.21321		339.311		11.1574		0	1	1 1
356.841		12.2164		364.409		13.4012		0	1	1 1
362.957		16.1021		374.434		17.8471		1	0	1 1
370.667		19.8417		349.167		19.357		1	0	1 1
379.872		23.4132		393.726		22.2231		1	0	1 1
390.462		26.8021		383.314		24.3806		1	0	1 1
402.323		30		409.428		31.9237		1	0	1 1
390.462		33.1979		394.502		34.4573		0	1	1 1
379.872		36.5868		401.879		35.0689		1	0	1 1
370.667		40.1583		388.219		40.2803		0	1	1 1
362.957		43.8979		364.38		41.8549		0	1	1 1
356.841		47.7837		362.363		44.1381		0	1	1 1
352.406		51.7868		363.472		49.5587		0	1	1 1
349.717		55.8722		361.098		54.0163		0	1	1 1
348.816		60		347.149		56.6167		1	0	1 1
349.717		64.1278		357.626		60.9722		1	0	1 1
352.406		68.2132		352.933		65.1915		1	0	1 1
356.841		72.2164		380.412		71.2539		1	0	1 1
362.957		76.1021		381.095		77.1897		0	1	1 1
370.667		79.8417		358.151		79.6019		1	0	1 1
379.872		83.4132		390.588		86.4494		1	0	1 1
390.462		86.8021		412.025		87.7012		1	0	1 1
390.462		93.198		387.455		90.046		1	0	1 1
379.872		96.5868		363.392		95.3189		1	0	1 1
370.667		100.158		368.647		97.7083		0	1	1 1
362.957		103.898		352.129		100.801		1	0	1 1
356.841		107.784		356.061		103.963		0	1	1 1
352.406		111.787		360.746		108.873		0	1	1 1
349.717		115.872		330.492		113.373		1	0	1 1
348.816		120		369.963		120.097		0	1	1 1
349.717		124.128		333.942		123.039		1	0	1 1
352.406		128.213		329.723		126.617		1	0	1 0
356.841		132.216		352.066		128.658		0	1	1 1
362.957		136.102		355.032		133.684		0	1	1 1
370.667		139.842		357.582		137.582		0	1	1 1
379.872		143.413		364.036		141.393		0	1	1 1
390.462		146.802		405.398		145.2		1	0	1 1
402.323		150		384.569		149.291		1	0	1 1
390.462		153.198		383.718		155.229		1	0	1 1
379.873		156.587		1e+06		1e+06		0	0	0 0
370.667		160.158		366.965		156.768		1	0	1 1
362.957		163.898		344.234		163.739		1	0	1 1
356.841		167.784		352.278		171.007		0	1	1 1
352.407		171.787		342.209		171.479		1	0	1 1
349.717		175.872		336.505		177.412		1	0	1 1
348.816		180		332.395		183.089		1	0	1 1
349.717		184.128		351.653		187.257		0	1	1 1
352.407		188.213		340.233		191.703		1	0	1 1
356.841		192.216		349.28		195.79		1	0	1 1
362.957		196.102		358.599		192.502		0	1	1 1
370.667		199.842		394.146		200.87		1	0	1 1
379.873		203.413		1e+06		1e+06		0	0	0 0
390.462		206.802		392.24		209.372		1	0	1 1
402.323		210		407.405		212.444		0	1	1 1
390.462		213.198		402.652		210.634		1	0	1 1
379.872		216.587		362.709		214.703		1	0	1 1
370.667		220.158		371.133		216.5		0	1	1 1
362.956		223.898		345.222		221.642		1	0	1 1
356.841		227.784		339.121		225.172		1	0	1 1
352.407		231.787		354.435		233.312		1	0	1 1
349.718		235.872		363.967		234.144		0	1	1 1
348.816		240		344.672		243.277		0	1	1 1
349.717		244.128		347.372		246.605		0	1	1 1
352.406		248.213		332.114		249.969		1	0	1 1
356.841		252.216		340.213		250.344		0	1	1 1
362.956		256.102		341.272		256.695		1	0	1 1
370.668		259.842		353.253		257.099		1	0	1 1
379.872		263.413		368.732		266.214		1	0	1 1
390.462		266.802		394.546		268.084		1	0	1 1
402.323		270		419.437		270.122		0	1	1 1
390.462		273.198		390.372		274.645		0	1	1 1
379.872		276.587		384.511		275.339		1	0	1 1
370.668		280.158		362.934		282.461		1	0	1 1
362.956		283.898		342.218		284.298		0	1	1 1
356.841		287.784		345.48		286.651		0	1	1 1
352.406		291.787		350.3		290.094		1	0	1 1
349.717		295.872		342.3		299.329		0	1	1 1
348.816		300		362.261		298.005		1	0	1 1
349.717		304.128		348.056		307.785		0	1	1 1
